Product Card Id,Order Item Quantity,distance_km,political_risk,weather_risk,transport_risk,month,season,is_international,stockout_risk,overstock_risk,Late_delivery_risk,resilience_score
502,1,3939.4750388170837,0.375,0.35,0.4,10,3,1,0,1,1,54.62368330745528
825,1,6993.082055415813,0.375,0.4,0.4,8,2,1,0,1,0,81.83794529638946
897,1,13037.26033058487,0.375,0.6,0.4,1,0,1,0,1,1,44.808493112943424
957,1,10934.81913951799,0.375,0.6,0.4,1,0,1,0,1,1,46.21012057365468
957,1,11166.327165879717,0.375,0.35,0.4,9,3,1,0,1,1,49.805781889413524
957,1,6439.850683276322,0.375,0.35,0.4,11,3,1,0,1,0,82.95676621114912
957,1,5254.431388949747,0.375,0.35,0.4,11,3,1,0,1,0,83.74704574070017
957,1,5628.47756847058,0.375,0.35,0.4,9,3,1,0,1,0,83.49768162101961
957,1,14815.978499667262,0.375,0.6,0.4,1,0,1,0,1,1,43.622681000221824
957,1,697.626952045989,0.375,0.4,0.4,8,2,1,0,1,1,56.03491536530267
957,1,13018.769292224484,0.375,0.35,0.4,10,3,1,0,1,1,48.57082047185034
957,1,8722.263587728661,0.375,0.35,0.4,10,3,1,0,1,0,81.43515760818089
957,1,6635.369745924898,0.375,0.35,0.4,10,3,1,0,1,0,82.8264201693834
1351,1,10906.339140185533,0.375,0.35,0.4,10,3,1,0,1,0,79.97910723987631
403,1,7351.367227228073,0.375,0.4,0.4,7,2,1,0,1,1,51.599088515181286
403,1,13114.006247416743,0.375,0.4,0.4,7,2,1,0,1,1,47.757329168388836
502,1,13520.457773767752,0.375,0.4,0.4,8,2,1,0,1,1,47.486361484154834
305,1,6383.641810414486,0.375,0.35,0.4,9,3,1,0,1,0,82.99423879305701
1004,1,4224.734178802269,0.375,0.4,0.4,6,2,1,0,1,0,83.68351054746516
957,1,8926.019896041098,0.375,0.4,0.4,6,2,1,0,1,0,80.54932006930594
1346,1,13694.213849688695,0.375,0.35,0.4,10,3,1,0,1,1,48.12052410020753
1349,1,3238.866616184432,0.375,0.35,0.4,10,3,1,0,1,1,55.09075558921038
1352,1,9382.202095095894,0.375,0.35,0.4,11,3,1,0,1,0,80.9951986032694
1349,1,9510.247279378556,0.375,0.35,0.4,10,3,1,0,1,1,50.90983514708096
1349,1,11023.384033987686,0.375,0.35,0.4,10,3,1,0,1,1,49.90107731067488
1349,1,2060.358508396171,0.375,0.35,0.4,10,3,1,0,1,0,85.87642766106921
1349,1,10765.79197376312,0.375,0.35,0.4,10,3,1,0,1,0,80.07280535082458
1352,1,13644.584557918051,0.375,0.35,0.4,11,3,1,0,1,0,78.1536102947213
1349,1,2777.2783221666054,0.375,0.35,0.4,10,3,1,0,1,0,85.3984811185556
1349,1,3639.395541365777,0.375,0.35,0.4,10,3,1,0,1,0,84.82373630575614
1351,1,14573.78690122043,0.375,0.35,0.4,10,3,1,0,1,0,77.53414206585305
1349,1,2796.5565953713976,0.375,0.35,0.4,10,3,1,0,1,0,85.38562893641907
1349,1,12830.33789120673,0.375,0.35,0.4,10,3,1,0,1,0,78.69644140586217
1349,1,7434.940061075718,0.375,0.35,0.4,10,3,1,0,1,0,82.2933732926162
1349,1,3783.7430086073377,0.375,0.35,0.4,10,3,1,0,1,1,54.72750466092844
1351,1,13074.17352896042,0.375,0.35,0.4,10,3,1,0,1,1,48.53388431402639
58,1,6735.048299539716,0.375,0.35,0.4,9,3,1,0,1,0,82.75996780030685
24,1,7770.778573552384,0.375,0.4,0.4,7,2,1,0,1,1,51.31948095096508
191,1,5452.577204056509,0.375,0.4,0.4,8,2,1,0,1,1,52.86494853062899
191,1,8934.967686380418,0.375,0.35,0.4,11,3,1,0,1,1,51.29335487574639
191,1,2536.505701516839,0.375,0.4,0.4,6,2,1,0,1,1,54.80899619898877
191,1,5927.114896111235,0.375,0.35,0.4,9,3,1,0,1,0,83.29859006925918
191,1,14544.243602795785,0.375,0.35,0.4,9,3,1,0,1,0,77.55383759813614
251,1,3946.1881472468003,0.375,0.4,0.4,7,2,1,0,1,1,53.869207901835466
191,1,9885.376301665254,0.375,0.35,0.4,10,3,1,0,1,0,80.65974913222317
191,1,4945.331956947954,0.375,0.4,0.4,7,2,1,0,1,1,53.20311202870136
191,1,11624.74957273035,0.375,0.4,0.4,8,2,1,0,1,1,48.7501669515131
191,1,2050.0175447034126,0.375,0.35,0.4,10,3,1,0,1,0,85.8833216368644
191,1,14550.333571670317,0.375,0.35,0.4,9,3,1,0,1,1,47.54977761888645
365,1,6861.464166616225,0.375,0.35,0.4,9,3,1,0,1,1,52.675690555589185
403,1,3617.151903862313,0.375,0.35,0.4,9,3,1,0,1,0,84.83856539742513
1350,1,1195.1015352171885,0.375,0.35,0.4,10,3,1,0,1,1,56.453265643188544
1353,1,2629.392785804357,0.375,0.35,0.4,11,3,1,0,1,1,55.49707147613043
403,1,7844.631833484663,0.375,0.35,0.4,10,3,1,0,1,1,52.02024544434356
403,1,5121.347328826166,0.375,0.35,0.4,9,3,1,0,1,1,53.835768447449226
1350,1,12450.362151650881,0.375,0.35,0.4,10,3,1,0,1,0,78.94975856556609
403,1,6520.224102560908,0.375,0.35,0.4,10,3,1,0,1,1,52.90318393162606
403,1,3805.8426615556855,0.375,0.4,0.4,6,2,1,0,1,1,53.96277155896288
403,1,9295.460300400047,0.375,0.4,0.4,6,2,1,0,1,1,50.30302646639997
365,1,10630.980531593143,0.375,0.35,0.4,10,3,1,0,1,0,80.16267964560457
365,1,2588.924427724153,0.375,0.4,0.4,6,2,1,0,1,0,84.77405038151723
403,1,2597.5263226959332,0.375,0.35,0.4,9,3,1,0,1,0,85.51831578486937
403,1,646.4042613097903,0.375,0.4,0.4,8,2,1,0,1,1,56.06906382579347
403,1,11072.390024478043,0.375,0.35,0.4,9,3,1,0,1,0,79.86840665034796
365,1,9990.687461564896,0.375,0.35,0.4,10,3,1,0,1,1,50.58954169229007
403,1,7172.0000486722265,0.375,0.35,0.4,9,3,1,0,1,1,52.468666634218515
403,1,12678.139689641037,0.375,0.35,0.4,9,3,1,0,1,1,48.79790687357264
403,1,12104.485278955792,0.375,0.4,0.4,6,2,1,0,1,1,48.430343147362805
403,1,8821.780029511607,0.375,0.4,0.4,6,2,1,0,1,0,80.61881331365893
403,1,13037.242079647554,0.375,0.35,0.4,9,3,1,0,1,1,48.55850528023497
403,1,3167.034029547847,0.375,0.4,0.4,8,2,1,0,1,1,54.38864398030144
403,1,1767.6023290261453,0.375,0.4,0.4,7,2,1,0,1,1,55.32159844731591
403,1,4119.269211603145,0.375,0.4,0.4,7,2,1,0,1,1,53.7538205255979
403,1,950.5941557307913,0.375,0.4,0.4,7,2,1,0,1,0,85.86627056284614
403,1,8014.425967215377,0.375,0.4,0.4,6,2,1,0,1,0,81.15704935518974
365,1,14055.424815194927,0.375,0.4,0.4,8,2,1,0,1,0,77.12971678987005
403,1,686.2187559607937,0.375,0.4,0.4,7,2,1,0,1,0,86.04252082935947
403,1,1919.4377187493992,0.375,0.4,0.4,8,2,1,0,1,0,85.22037485416706
403,1,6837.765521423185,0.375,0.4,0.4,7,2,1,0,1,1,51.94148965238454
403,1,14014.737761165783,0.375,0.4,0.4,7,2,1,0,1,0,77.15684149255614
403,1,4810.725964153583,0.375,0.4,0.4,7,2,1,0,1,1,53.29284935723094
403,1,7657.798649457047,0.375,0.4,0.4,7,2,1,0,1,0,81.39480090036197
364,1,719.4355998508422,0.375,0.35,0.4,9,3,1,0,1,1,56.77037626676611
403,1,2310.313694335124,0.375,0.35,0.4,9,3,1,0,1,0,85.70979087044326
403,1,14800.788832086819,0.375,0.4,0.4,8,2,1,0,1,0,76.63280744527546
403,1,14480.268576897079,0.375,0.4,0.4,6,2,1,0,1,1,46.84648761540195
403,1,173.60571592270327,0.375,0.35,0.4,10,3,1,0,1,1,57.13426285605153
403,1,14281.99560280626,0.375,0.4,0.4,6,2,1,0,1,1,46.97866959812916
1353,1,9622.887073450955,0.375,0.35,0.4,11,3,1,0,1,1,50.8347419510327
403,1,13031.98258834833,0.375,0.4,0.4,8,2,1,0,1,0,77.81201160776777
403,1,6875.6238489445,0.375,0.35,0.4,10,3,1,0,1,0,82.66625076737033
365,1,7782.380825830829,0.375,0.4,0.4,7,2,1,0,1,0,81.31174611611279
1350,1,7383.8140458281105,0.375,0.35,0.4,10,3,1,0,1,0,82.32745730278126
403,1,10036.277437436955,0.375,0.4,0.4,7,2,1,0,1,0,79.80914837504203
365,1,2180.8036958690623,0.375,0.35,0.4,9,3,1,0,1,0,85.79613086942062
403,1,546.6064891029015,0.375,0.35,0.4,9,3,1,0,1,0,86.8855956739314
403,1,4688.156129708745,0.375,0.4,0.4,6,2,1,0,1,0,83.37456258019417
403,1,10599.743364776035,0.375,0.4,0.4,7,2,1,0,1,0,79.43350442348265
403,1,3107.616436631931,0.375,0.35,0.4,9,3,1,0,1,0,85.17825570891205
365,1,10134.143256541269,0.375,0.4,0.4,6,2,1,0,1,1,49.74390449563916
403,1,14551.68948699833,0.375,0.4,0.4,7,2,1,0,1,0,76.79887367533445
403,1,1499.120665262334,0.375,0.35,0.4,9,3,1,0,1,1,56.25058622315844
403,1,10121.771561554382,0.375,0.4,0.4,6,2,1,0,1,0,79.75215229229708
403,1,6711.87826763811,0.375,0.4,0.4,6,2,1,0,1,1,52.02541448824126
403,1,13035.31959022483,0.375,0.4,0.4,7,2,1,0,1,0,77.80978693985011
403,1,2739.53186276605,0.375,0.4,0.4,8,2,1,0,1,1,54.67364542482263
403,1,10420.126688169852,0.375,0.35,0.4,9,3,1,0,1,1,50.30324887455343
403,1,12587.917815756842,0.375,0.35,0.4,9,3,1,0,1,0,78.85805478949544
365,1,14174.751870162947,0.375,0.35,0.4,10,3,1,0,1,0,77.80016541989137
403,1,10280.395621515723,0.375,0.35,0.4,9,3,1,0,1,0,80.39640291898952
403,1,7507.903983725567,0.375,0.4,0.4,6,2,1,0,1,1,51.49473067751629
365,1,9305.923878998086,0.375,0.6,0.4,12,0,1,0,1,0,77.2960507473346
1353,1,13046.6842687329,0.375,0.35,0.4,11,3,1,0,1,1,48.5522104875114
403,1,8602.085224918563,0.375,0.4,0.4,6,2,1,0,1,0,80.76527651672096
403,1,552.7671894828693,0.375,0.4,0.4,8,2,1,0,1,0,86.13148854034475
365,1,13971.13556305397,0.375,0.35,0.4,9,3,1,0,1,1,47.93590962463069
403,1,10373.94859037026,0.375,0.35,0.4,10,3,1,0,1,0,80.33403427308649
403,1,10180.049448080974,0.375,0.4,0.4,6,2,1,0,1,1,49.71330036794602
365,1,3313.559770725986,0.375,0.35,0.4,11,3,1,0,1,1,55.040960152849344
403,1,9917.393506466593,0.375,0.35,0.4,11,3,1,0,1,1,50.63840432902227
365,1,5968.579644246961,0.375,0.35,0.4,9,3,1,0,1,1,53.27094690383536
403,1,9803.371357918231,0.375,0.35,0.4,9,3,1,0,1,1,50.71441909472118
403,1,1688.2361515890618,0.375,0.4,0.3,8,2,1,0,1,1,55.37450923227396
403,1,9901.895038585237,0.375,0.35,0.3,9,3,1,0,1,1,50.64873664094318
403,1,14991.264513982931,0.375,0.35,0.3,9,3,1,0,1,1,47.25582365734471
365,1,818.3593790222848,0.375,0.4,0.3,7,2,1,0,1,1,55.95442708065181
365,1,14659.895344897628,0.375,0.4,0.3,8,2,1,0,1,0,76.72673643673491
403,1,6162.928614770772,0.375,0.4,0.3,7,2,1,0,1,1,52.39138092348615
403,1,13074.226410025161,0.375,0.4,0.3,6,2,1,0,1,0,77.78384905998323
403,1,11757.543712468274,0.375,0.4,0.3,8,2,1,0,1,1,48.66163752502115
1350,1,8548.54228870135,0.375,0.35,0.3,10,3,1,0,1,1,51.550971807532434
1350,1,11102.893217844765,0.375,0.35,0.3,10,3,1,0,1,1,49.84807118810349
403,1,13189.881863390083,0.375,0.35,0.3,9,3,1,0,1,1,48.45674542440661
403,1,6121.690792600391,0.375,0.35,0.3,10,3,1,0,1,1,53.16887280493307
403,1,4972.794107292257,0.375,0.35,0.3,9,3,1,0,1,0,83.93480392847182
403,1,10047.141444897412,0.375,0.4,0.3,6,2,1,0,1,1,49.80190570340172
403,1,12136.904534924754,0.375,0.4,0.3,8,2,1,0,1,1,48.40873031005016
403,1,11458.048508171574,0.375,0.4,0.3,7,2,1,0,1,1,48.86130099455228
1350,1,11987.423367993653,0.375,0.35,0.3,10,3,1,0,1,1,49.25838442133757
403,1,6590.191390712702,0.375,0.4,0.3,7,2,1,0,1,1,52.1065390728582
1350,1,12285.729821007822,0.375,0.35,0.3,10,3,1,0,1,1,49.05951345266145
403,1,1891.1149250220658,0.375,0.35,0.3,10,3,1,0,1,1,55.98925671665196
403,1,8212.887559616658,0.375,0.4,0.3,8,2,1,0,1,1,51.02474162692223
365,1,185.80404142201138,0.375,0.4,0.3,7,2,1,0,1,1,56.37613063905199
403,1,4936.328865514028,0.375,0.4,0.3,8,2,1,0,1,1,53.20911408965731
627,1,5560.276869583829,0.375,0.4,0.3,7,2,1,0,1,1,52.79314875361078
502,1,6002.973104977906,0.375,0.35,0.3,10,3,1,0,1,1,53.248017930014726
627,1,10462.461379678947,0.375,0.4,0.3,7,2,1,0,1,1,49.5250257468807
502,1,5889.515708928151,0.375,0.35,0.3,11,3,1,0,1,0,83.3236561940479
502,1,6785.534977075707,0.375,0.35,0.3,10,3,1,0,1,1,52.72631001528286
502,1,3639.4075500274794,0.375,0.4,0.3,8,2,1,0,1,1,54.07372829998168
502,1,5661.451695277167,0.375,0.4,0.3,7,2,1,0,1,1,52.72569886981522
502,1,3486.3174462209568,0.375,0.35,0.3,10,3,1,0,1,1,54.92578836918603
502,1,1190.6192641498103,0.375,0.3,0.3,5,1,1,0,1,1,57.20625382390013
502,1,9091.384041382531,0.375,0.35,0.3,9,3,1,0,1,0,81.18907730574497
627,1,10056.370698469742,0.375,0.4,0.3,6,2,1,0,1,1,49.795752867686836
627,1,9330.406155543256,0.375,0.35,0.3,9,3,1,0,1,1,51.02972922963783
627,1,7006.061252628528,0.375,0.35,0.3,10,3,1,0,1,1,52.579292498247646
502,1,5758.808124670524,0.375,0.35,0.3,9,3,1,0,1,1,53.410794583552985
627,1,12963.671378620196,0.375,0.4,0.3,6,2,1,0,1,1,47.857552414253206
564,1,7834.318598529649,0.375,0.4,0.3,7,2,1,0,1,1,51.277120934313565
627,1,7239.809976682992,0.375,0.4,0.3,7,2,1,0,1,1,51.67346001554467
627,1,482.06678051589176,0.375,0.35,0.3,10,3,1,0,1,1,56.92862214632274
502,1,5184.59263162973,0.375,0.35,0.3,9,3,1,0,1,0,83.79360491224685
804,1,5764.91471990927,0.375,0.35,0.3,11,3,1,0,1,1,53.40672352006049
906,1,6042.459435363818,0.375,0.4,0.3,7,2,1,0,1,1,52.47169370975745
311,1,8744.56830148725,0.375,0.35,0.3,9,3,1,0,1,1,51.4202877990085
303,1,8050.677946230489,0.375,0.35,0.3,9,3,1,0,1,0,81.88288136917967
810,1,9157.785882622326,0.375,0.4,0.3,8,2,1,0,1,1,50.394809411585115
305,1,11496.76059697771,0.375,0.4,0.3,8,2,1,0,1,1,48.83549293534819
957,1,12213.487506869793,0.375,0.35,0.3,9,3,1,0,1,1,49.10767499542014
1004,1,10800.033835774766,0.375,0.35,0.3,10,3,1,0,1,1,50.049977442816825
1004,1,14337.303069728527,0.375,0.4,0.3,8,2,1,0,1,0,76.94179795351431
957,1,371.6654818777883,0.375,0.35,0.3,9,3,1,0,1,1,57.00222301208147
957,1,3017.0919866848367,0.375,0.35,0.3,9,3,1,0,1,1,55.23860534221011
1004,1,212.6868371743176,0.375,0.4,0.3,6,2,1,0,1,0,86.35820877521712
957,1,9747.373240903586,0.375,0.35,0.3,9,3,1,0,1,1,50.75175117273094
957,1,13480.655179354804,0.375,0.4,0.3,6,2,1,0,1,1,47.5128965470968
957,1,3727.886218986859,0.375,0.35,0.3,10,3,1,0,1,1,54.764742520675426
1004,1,13912.81471746497,0.375,0.35,0.3,10,3,1,0,1,1,47.974790188356685
1004,1,997.9841153144567,0.375,0.35,0.3,9,3,1,0,1,1,56.58467725645703
957,1,14023.096799402163,0.375,0.4,0.3,6,2,1,0,1,1,47.151268800398555
957,1,5339.178039870552,0.375,0.35,0.3,10,3,1,0,1,1,53.69054797341963
957,1,1611.1703438933262,0.375,0.35,0.3,9,3,1,0,1,1,56.17588643740445
1004,1,7339.489211876252,0.375,0.4,0.3,6,2,1,0,1,1,51.6070071920825
957,1,3925.9708590355685,0.375,0.4,0.3,7,2,1,0,1,1,53.88268609397629
1004,1,4344.60623923265,0.375,0.35,0.3,10,3,1,0,1,1,54.35359584051157
957,1,4678.62047740167,0.375,0.4,0.3,7,2,1,0,1,1,53.38091968173222
957,1,12065.085877706684,0.375,0.35,0.3,9,3,1,0,1,1,49.206609414862214
957,1,8133.503022461292,0.375,0.4,0.3,8,2,1,0,1,0,81.07766465169247
957,1,4738.484717424454,0.375,0.35,0.3,9,3,1,0,1,1,54.0910101883837
957,1,9193.973371332684,0.375,0.35,0.3,9,3,1,0,1,1,51.12068441911154
1004,1,10770.645045925585,0.375,0.35,0.3,9,3,1,0,1,1,50.06956996938294
957,1,4162.0976109296535,0.375,0.4,0.3,8,2,1,0,1,0,83.72526825938023
1004,1,6261.881612727738,0.375,0.4,0.3,7,2,1,0,1,1,52.32541225818151
1004,1,1916.1027907205187,0.375,0.4,0.3,8,2,1,0,1,1,55.222598139519654
957,1,2799.1253080667366,0.375,0.4,0.3,7,2,1,0,1,1,54.63391646128884
957,1,10248.656024078244,0.375,0.4,0.3,8,2,1,0,1,0,79.6675626506145
1004,1,2803.4313806648415,0.375,0.35,0.3,9,3,1,0,1,0,85.38104574622344
1004,1,7924.934416639197,0.375,0.4,0.3,8,2,1,0,1,1,51.2167103889072
957,1,10664.789299664248,0.375,0.6,0.3,12,0,1,0,1,0,76.3901404668905
957,1,1692.4661541116832,0.375,0.35,0.3,11,3,1,0,1,1,56.12168923059221
1004,1,8552.952072470664,0.375,0.35,0.3,9,3,1,0,1,1,51.54803195168623
957,1,3922.78547715032,0.375,0.35,0.3,10,3,1,0,1,1,54.63480968189979
957,1,14447.610441039938,0.375,0.35,0.3,9,3,1,0,1,1,47.61825970597337
1004,1,7304.830136126879,0.375,0.35,0.3,9,3,1,0,1,0,82.38011324258208
1004,1,12109.288991649855,0.375,0.4,0.3,8,2,1,0,1,1,48.42714067223343
957,1,8298.3754781283,0.375,0.35,0.3,9,3,1,0,1,1,51.7177496812478
1004,1,746.8467395368056,0.375,0.4,0.3,6,2,1,0,1,0,86.00210217364213
1004,1,9533.955496350933,0.375,0.4,0.3,8,2,1,0,1,1,50.14402966909938
957,1,14275.90979887919,0.375,0.35,0.3,9,3,1,0,1,1,47.73272680074721
957,1,9064.016120180335,0.375,0.35,0.3,9,3,1,0,1,0,81.20732258654644
1004,1,12305.914005459173,0.375,0.35,0.3,9,3,1,0,1,1,49.04605732969388
1004,1,13274.676303891276,0.375,0.35,0.3,10,3,1,0,1,0,78.40021579740582
957,1,3498.3886020390937,0.375,0.4,0.3,8,2,1,0,1,0,84.16774093197394
957,1,3259.468114632577,0.375,0.4,0.3,6,2,1,0,1,1,54.327021256911614
957,1,9203.616733879777,0.375,0.4,0.3,8,2,1,0,1,1,50.364255510746816
957,1,6224.3242001199005,0.375,0.35,0.3,9,3,1,0,1,0,83.1004505332534
1004,1,12613.933412714134,0.375,0.4,0.3,8,2,1,0,1,1,48.09071105819058
957,1,13510.344538630367,0.375,0.35,0.3,10,3,1,0,1,1,48.24310364091309
957,1,5365.978551610499,0.375,0.35,0.3,9,3,1,0,1,1,53.672680965593
1004,1,3629.3713287197825,0.375,0.35,0.3,9,3,1,0,1,1,54.83041911418681
1004,1,11729.830177133541,0.375,0.35,0.3,9,3,1,0,1,1,49.430113215244305
1004,1,4194.609929667227,0.375,0.4,0.3,8,2,1,0,1,1,53.70359338022185
957,1,12356.953345853808,0.375,0.4,0.3,8,2,1,0,1,1,48.262031102764126
957,1,6413.699979366566,0.375,0.4,0.3,6,2,1,0,1,1,52.22420001375562
1004,1,10046.49349944291,0.375,0.4,0.3,8,2,1,0,1,1,49.80233766703806
1004,1,1523.4761761365558,0.375,0.35,0.3,10,3,1,0,1,1,56.23434921590896
957,1,9395.503937680938,0.375,0.4,0.3,7,2,1,0,1,1,50.236330708212705
1004,1,6831.338413184714,0.375,0.35,0.3,10,3,1,0,1,1,52.69577439121019
1004,1,8840.466101314563,0.375,0.4,0.3,6,2,1,0,1,1,50.60635593245696
1004,1,2603.411695398465,0.375,0.4,0.3,6,2,1,0,1,0,84.76439220306769
957,1,11079.418799668314,0.375,0.6,0.3,12,0,1,0,1,1,46.113720800221124
1004,1,12955.676455394105,0.375,0.35,0.3,10,3,1,0,1,1,48.6128823630706
1004,1,3329.423021352557,0.375,0.4,0.3,8,2,1,0,1,0,84.28038465243162
1004,1,1526.1468772504097,0.375,0.4,0.3,6,2,1,0,1,0,85.48256874849973
957,1,452.2149320904123,0.375,0.6,0.3,12,0,1,0,1,1,53.19852337860639
957,1,9665.375356604663,0.375,0.4,0.3,7,2,1,0,1,1,50.05641642893023
1004,1,9145.701137722834,0.375,0.35,0.3,10,3,1,0,1,1,51.15286590818478
1004,1,8245.791449439643,0.375,0.35,0.3,10,3,1,0,1,1,51.75280570037357
1004,1,3556.0117321280336,0.375,0.4,0.3,7,2,1,0,1,1,54.129325511914644
1346,1,5924.499338992168,0.375,0.35,0.3,10,3,1,0,1,1,53.300333774005225
1346,1,8957.697394273979,0.375,0.35,0.3,10,3,1,0,1,0,81.27820173715068
1346,1,7501.826197001624,0.375,0.35,0.3,10,3,1,0,1,1,52.24878253533225
1346,1,14818.00425120182,0.375,0.35,0.3,10,3,1,0,1,1,47.371330499198784
1354,1,2132.952313095324,0.375,0.35,0.3,11,3,1,0,1,1,55.82803179126979
1354,1,10457.653855309147,0.375,0.35,0.3,11,3,1,0,1,1,50.27823076312723
1354,1,6124.349644753953,0.375,0.35,0.3,11,3,1,0,1,1,53.1671002368307
1354,1,6480.17426239166,0.375,0.35,0.3,11,3,1,0,1,1,52.929883825072224
1354,1,10792.206708306825,0.375,0.35,0.3,11,3,1,0,1,0,80.05519552779545
1348,1,10417.298654733107,0.375,0.35,0.3,10,3,1,0,1,1,50.30513423017793
1348,1,14869.714306162607,0.375,0.35,0.3,10,3,1,0,1,1,47.336857129224924
1354,1,2013.0749128664659,0.375,0.35,0.3,11,3,1,0,1,1,55.90795005808902
1352,1,1651.2337758240785,0.375,0.35,0.3,11,3,1,0,1,1,56.14917748278395
1351,1,10892.648375218243,0.375,0.35,0.3,10,3,1,0,1,1,49.98823441652117
191,1,8717.965063395495,0.375,0.4,0.3,6,2,1,0,1,1,50.68802329106967
191,1,4184.993931741107,0.375,0.4,0.3,6,2,1,0,1,1,53.710004045505926
365,1,1283.3485979359004,0.375,0.4,0.3,8,2,1,0,1,1,55.64443426804273
403,1,1376.307918986815,0.375,0.35,0.3,10,3,1,0,1,1,56.33246138734212
365,1,13423.444032495363,0.375,0.4,0.3,6,2,1,0,1,1,47.55103731166976
365,1,2958.8231383092693,0.375,0.35,0.3,10,3,1,0,1,1,55.27745124112715
1353,1,4918.236275521259,0.375,0.35,0.3,11,3,1,0,1,1,53.97117581631916
403,1,3477.1803931821214,0.375,0.35,0.3,10,3,1,0,1,1,54.93187973787859
403,1,5389.444956895866,0.375,0.35,0.3,10,3,1,0,1,0,83.65703669540275
403,1,1134.4152569167911,0.375,0.4,0.3,8,2,1,0,1,1,55.743723162055474
403,1,7833.990884533228,0.375,0.4,0.3,6,2,1,0,1,1,51.27733941031118
403,1,1107.4271975240022,0.375,0.35,0.3,9,3,1,0,1,1,56.51171520165067
403,1,12025.311966553187,0.375,0.4,0.3,7,2,1,0,1,1,48.48312535563121
403,1,3582.310020465452,0.375,0.4,0.3,8,2,1,0,1,1,54.111793319689696
403,1,8146.177527607208,0.375,0.4,0.3,6,2,1,0,1,1,51.069214981595195
403,1,13213.178404665729,0.375,0.4,0.3,7,2,1,0,1,1,47.691214396889514
1350,1,9798.072798803194,0.375,0.35,0.3,10,3,1,0,1,1,50.71795146746454
403,1,8041.071019614896,0.375,0.35,0.3,10,3,1,0,1,0,81.8892859869234
403,1,4932.572921419096,0.375,0.4,0.3,6,2,1,0,1,1,53.211618052387266
403,1,5061.728504567149,0.375,0.35,0.3,10,3,1,0,1,0,83.87551433028857
403,1,10075.355632453033,0.375,0.4,0.3,8,2,1,0,1,1,49.78309624503131
627,1,14912.676482195397,0.375,0.35,0.3,10,3,1,0,1,0,77.3082156785364
502,1,9961.40392875574,0.375,0.4,0.3,6,2,1,0,1,1,49.859064047496176
502,1,8410.972918813372,0.375,0.35,0.3,9,3,1,0,1,1,51.64268472079109
905,1,10986.692602564766,0.375,0.4,0.3,6,2,1,0,1,1,49.17553826495682
957,1,7031.5636230274,0.375,0.4,0.3,7,2,1,0,1,1,51.812290917981734
957,1,996.1209047516998,0.375,0.4,0.3,8,2,1,0,1,1,55.8359193968322
1004,1,8478.222556580857,0.375,0.35,0.3,10,3,1,0,1,1,51.597851628946096
1004,1,14368.616739130164,0.375,0.35,0.3,10,3,1,0,1,0,77.67092217391323
1004,1,2712.0138411291287,0.375,0.4,0.3,6,2,1,0,1,1,54.69199077258058
1004,1,10381.07287322792,0.375,0.35,0.3,10,3,1,0,1,0,80.32928475118139
957,1,3093.9119610199414,0.375,0.35,0.3,10,3,1,0,1,0,85.18739202598671
957,1,8083.832498648911,0.375,0.4,0.3,8,2,1,0,1,1,51.110778334234055
957,1,1540.4790997361224,0.375,0.35,0.3,10,3,1,0,1,0,86.22301393350925
957,1,6810.526950246958,0.375,0.4,0.3,8,2,1,0,1,1,51.95964869983536
1004,1,11366.833600539167,0.375,0.4,0.3,8,2,1,0,1,1,48.92211093297389
1004,1,5278.8157111608325,0.375,0.35,0.3,10,3,1,0,1,1,53.73078952589278
191,1,10007.184694859548,0.375,0.3,0.3,4,1,1,0,1,1,51.3285435367603
191,1,11952.204415766964,0.375,0.6,0.3,2,0,1,0,1,1,45.531863722822024
191,1,13914.949510243845,0.375,0.3,0.3,5,1,1,0,1,1,48.72336699317077
191,1,3596.167019646258,0.375,0.3,0.3,5,1,1,0,1,1,55.60255532023583
191,1,6049.807145558691,0.375,0.3,0.3,5,1,1,0,1,1,53.9667952362942
191,1,2370.9985986232196,0.375,0.6,0.3,2,0,1,0,1,0,81.91933426758452
191,1,14888.004182159792,0.375,0.6,0.3,1,0,1,0,1,1,43.57466387856014
191,1,13912.314422072,0.375,0.3,0.3,3,1,1,0,1,1,48.72512371861867
365,1,8145.361241180338,0.375,0.3,0.3,5,1,1,0,1,1,52.56975917254644
365,1,12646.296086208677,0.375,0.3,0.3,4,1,1,0,1,1,49.56913594252755
365,4,7862.273861353428,0.4,0.35,0.4,9,3,1,0,1,0,81.50848409243105
365,4,9391.426751241119,0.4,0.35,0.4,9,3,1,0,1,0,80.48904883250592
365,4,1427.9540385286475,0.4,0.35,0.4,9,3,1,0,1,1,55.798030640980905
365,4,11353.529265402438,0.4,0.35,0.4,9,3,1,0,1,0,79.18098048973171
502,4,2002.930906164999,0.4,0.4,0.4,8,2,1,0,1,1,54.66471272922333
502,4,12408.407690762673,0.4,0.4,0.4,6,2,1,0,1,1,47.72772820615822
502,4,11752.21850628875,0.4,0.35,0.4,9,3,1,0,1,1,48.91518766247417
502,4,10660.295996370349,0.4,0.35,0.4,9,3,1,0,1,1,49.643136002419766
502,4,638.7896698189555,0.4,0.4,0.4,6,2,1,0,1,0,85.5741402201207
502,4,4616.612503585397,0.4,0.35,0.4,10,3,1,0,1,0,83.67225833094307
627,4,4020.377291671559,0.4,0.4,0.4,8,2,1,0,1,0,83.31974847221896
